Log_ID,Server_ID,Server_Cluster,Log_Timestamp,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours)
Station2_LOG01734,SRV082,CL-10,2025-08-01 23:47:00,11.55,24.54,27.39,18.34,21.92,161.58,0.18
Station2_LOG01735,SRV031,CL-7,2025-08-01 08:31:00,79.97,76.63,75.26,11.49,8.73,645.45,5.87
Station2_LOG01736,SRV010,CL-4,2025-08-01 22:36:00,53.1,46.32,46.58,7.6,22.56,220.65,1.44
Station2_LOG01737,SRV035,CL-6,2025-08-02 02:06:00,46.59,52.82,49.25,26.49,20.95,338.71,4.58
Station2_LOG01738,SRV073,CL-3,2025-08-01 23:02:00,91.2,61.02,9.38,11.03,0.99,733.31,8.14
Station2_LOG01739,SRV096,CL-4,2025-08-01 04:57:00,47.28,70.98,16.4,20.77,9.92,458.67,1.63
Station2_LOG01740,SRV084,CL-9,2025-08-01 10:03:00,83.14,47.45,71.21,13.08,14.8,310.7,8.68
Station2_LOG01741,SRV032,CL-4,2025-08-01 00:35:00,18.87,89.6,29.79,19.33,16.35,894.2,6.76
Station2_LOG01742,SRV029,CL-2,2025-08-02 21:45:00,57.04,85.48,11.21,5.28,23.28,786.01,6.34
Station2_LOG01743,SRV010,CL-4,2025-08-02 03:19:00,59.23,61.66,8.63,18.65,8.66,515.35,8.72
Station2_LOG01744,SRV086,CL-4,2025-08-02 00:15:00,55.52,,62.77,5.22,11.68,877.61,1.01
Station2_LOG01745,SRV001,CL-8,2025-08-02 12:54:00,24.37,37.39,39.18,3.86,15.33,881.44,3.97
Station2_LOG01746,SRV014,CL-10,2025-08-02 19:09:00,13.93,38.5,44.83,15,19.18,190.26,0.85
Station2_LOG01747,SRV094,CL-8,2025-08-01 03:26:00,67.8,42.1,49.55,16.19,23.78,925.72,1.28
Station2_LOG01748,SRV023,CL-1,2025-08-02 11:09:00,23.77,64.68,44.9,0.89,12.37,797.63,5.69
Station2_LOG01749,SRV028,CL-2,2025-08-01 19:42:00,67.27,45.18,78.17,5.94,2.29,145.55,2.62
Station2_LOG01750,SRV012,CL-3,2025-08-01 20:47:00,43.74,39.96,19.49,28.22,19.11,638.42,0.57
Station2_LOG01751,SRV071,CL-2,2025-08-01 09:58:00,64.34,32.9,47.27,18.27,11.73,504.35,4.18
Station2_LOG01752,SRV045,CL-2,2025-08-02 14:59:00,10.16,42.35,43.71,7.43,15.01,296.01,6.61
Station2_LOG01753,SRV050,CL-1,2025-08-02 22:23:00,91.33,52.33,12.5,5.12,14.02,246.12,7.68
Station2_LOG01754,SRV081,CL-4,2025-08-02 15:10:00,28,49.98,61.37,1.64,,775.93,8.09
Station2_LOG01755,SRV034,CL-6,2025-08-02 09:55:00,49.26,31.59,61.87,13.82,15.9,816.11,1.56
Station2_LOG01756,SRV043,CL-8,2025-08-02 10:20:00,28.37,74.15,39.87,18.89,,676.08,8.16
Station2_LOG01757,SRV043,CL-8,2025-08-02 15:35:00,68.05,38.3,17.83,13.04,6.07,347.52,1.04
Station2_LOG01758,SRV026,CL-2,2025-08-02 07:44:00,80.76,47.02,6.96,15.76,5.28,250.14,6.49
Station2_LOG01759,SRV014,CL-10,2025-08-02 15:28:00,46.67,22.94,76.51,23.84,10.15,504.08,3
Station2_LOG01760,SRV028,CL-2,2025-08-01 09:50:00,46.63,79.98,27.4,21.93,20.56,560.25,2.9
Station2_LOG01761,SRV067,CL-5,2025-08-01 07:05:00,15.6,82.03,65.07,9.52,8.8,652.09,0.07
Station2_LOG01762,SRV078,CL-1,2025-08-01 16:58:00,63.13,88.28,75.54,11.46,20.24,673.27,3.34
Station2_LOG01763,SRV071,CL-2,2025-08-02 10:45:00,72.69,79.07,55.72,8.26,17.98,270.07,5.88
Station2_LOG01764,SRV077,CL-1,2025-08-02 23:06:00,84.59,,36.1,10.68,9.85,668.91,1.36
Station2_LOG01765,SRV010,CL-4,2025-08-02 09:11:00,42.57,48.07,6.84,19.21,20.8,868.88,6.39
Station2_LOG01766,SRV045,CL-2,2025-08-01 07:39:00,71.57,,59.48,19.45,7.49,458.46,0.18
Station2_LOG01767,SRV001,CL-8,2025-08-01 22:15:00,66.71,69.52,52.59,15.67,10.01,253.87,0.05
Station2_LOG01768,SRV032,CL-4,2025-08-02 11:06:00,14.72,34.31,,1.06,14.4,927.48,3.49
Station2_LOG01769,SRV074,CL-3,2025-08-02 03:49:00,62.58,76.07,,25.11,11.53,947.13,5.55
Station2_LOG01770,SRV019,CL-2,2025-08-02 02:32:00,13.25,27.66,17.89,28.59,,464.28,4.71
Station2_LOG01771,SRV017,CL-6,2025-08-01 06:58:00,91.67,76.04,64.16,29.01,10.9,659.5,9.02
Station2_LOG01772,SRV012,CL-3,2025-08-02 09:25:00,79.88,50.93,32.07,20.91,15.66,339.36,9.41
Station2_LOG01773,SRV006,CL-4,2025-08-01 22:51:00,60.04,78.67,52.83,10.26,17.48,454.55,0.96
Station2_LOG01774,SRV023,CL-1,2025-08-02 02:52:00,11.22,,28.77,23.57,15.95,458.08,8.06
Station2_LOG01775,SRV040,CL-6,2025-08-01 03:53:00,43.54,63.54,34.87,13.59,18.89,479.18,1.75
Station2_LOG01776,SRV063,CL-10,2025-08-02 22:04:00,41.54,87.44,,11.09,10.59,988.75,4.28
Station2_LOG01777,SRV026,CL-2,2025-08-01 01:23:00,72.46,78.09,19.71,22.59,1,479.89,8.05
Station2_LOG01778,SRV067,CL-5,2025-08-02 04:59:00,35.37,79.5,76.9,12.23,11.46,937.94,0.33
Station2_LOG01779,SRV006,CL-4,2025-08-01 14:00:00,73.45,20.89,35.26,22.69,19.88,461.91,8.81
Station2_LOG01780,SRV097,CL-3,2025-08-01 04:44:00,59.82,88.8,28.62,14.52,3.96,824.54,1.59
Station2_LOG01781,SRV041,CL-10,2025-08-01 10:40:00,23.36,63.28,61.65,15.58,23.87,524.93,7.22
Station2_LOG01782,SRV005,CL-3,2025-08-01 10:53:00,91.99,31.12,46.81,10.36,1.42,567.78,4.37
Station2_LOG01783,SRV026,CL-2,2025-08-02 05:12:00,20.52,47.68,62.81,12.61,13.66,517.34,0.39
Station2_LOG01784,SRV054,CL-9,2025-08-02 17:39:00,23.69,35.95,57.56,12.57,4.99,518.58,2.48
Station2_LOG01785,SRV094,CL-8,2025-08-01 13:44:00,20.99,74.08,52.96,25.5,16.45,911.5,8.96
Station2_LOG01786,SRV089,CL-1,2025-08-01 02:22:00,81.45,81.44,61.75,15.17,14.59,405.56,1.41
Station2_LOG01787,SRV027,CL-7,2025-08-02 10:38:00,51.22,30.82,64.8,28.02,1.31,493.88,5.84
Station2_LOG01788,SRV023,CL-1,2025-08-02 15:30:00,19.87,44.8,,28.55,20.45,874.82,2.3
Station2_LOG01789,SRV070,CL-1,2025-08-01 02:16:00,73.13,,69.21,13.24,12.42,475.72,2.32
Station2_LOG01790,SRV026,CL-2,2025-08-02 11:10:00,35.98,89.23,8.34,14.71,8.27,283.6,2.68
Station2_LOG01791,SRV082,CL-10,2025-08-01 11:10:00,66.72,58.13,13.61,18.15,23.49,535.09,2.62
Station2_LOG01792,SRV012,CL-3,2025-08-01 08:50:00,92.44,89.2,35.41,15.91,8.43,308.18,7.4
Station2_LOG01793,SRV027,CL-7,2025-08-01 15:47:00,33.26,,41.04,5.12,15.57,343.26,7.25
Station2_LOG01794,SRV054,CL-9,2025-08-01 19:07:00,90.74,53.94,11.29,26.26,22.18,776.22,0.84
Station2_LOG01795,SRV014,CL-10,2025-08-02 11:18:00,73.18,29.26,24.38,28.06,3.08,689.3,5.36
Station2_LOG01796,SRV050,CL-1,2025-08-02 19:10:00,19.77,83.15,74.52,15.53,22.89,318.43,0.29
Station2_LOG01797,SRV081,CL-4,2025-08-02 18:47:00,37.82,48.53,67.89,5.02,14.15,891.2,6.29
Station2_LOG01798,SRV091,CL-2,2025-08-02 22:16:00,88.82,38.99,15.49,9.53,9.49,672.92,8.62
Station2_LOG01799,SRV073,CL-3,2025-08-02 09:35:00,58.1,53.79,15.14,10.77,23.37,342.63,3.52
Station2_LOG01800,SRV040,CL-6,2025-08-01 11:14:00,15.13,55.44,55.34,15.26,5.95,651.84,3.27
Station2_LOG01801,SRV034,CL-6,2025-08-01 09:26:00,72.74,41.63,,24.72,17.09,273.54,6.61
Station2_LOG01802,SRV043,CL-8,2025-08-02 11:17:00,70.51,26.47,35.58,23.91,2.35,425.45,0.46
Station2_LOG01803,SRV081,CL-4,2025-08-01 01:22:00,88.69,61.54,73.07,1.77,15.71,489.41,6.1
Station2_LOG01804,SRV031,CL-7,2025-08-02 06:34:00,54.58,38.06,35.49,11.8,6.92,251.56,6.75
Station2_LOG01805,SRV032,CL-4,2025-08-02 23:56:00,28.64,21.91,10.34,11.82,15.43,428.63,2.74
Station2_LOG01806,SRV026,CL-2,2025-08-02 02:06:00,33.53,,48.13,18.27,14.39,146.09,2.02
Station2_LOG01807,SRV048,CL-9,2025-08-02 15:47:00,79.88,,68.2,17.71,12.08,625.72,0.46
Station2_LOG01808,SRV097,CL-3,2025-08-02 11:39:00,89.64,63.15,47.87,9.83,5.27,912.51,0.25
Station2_LOG01809,SRV066,CL-9,2025-08-02 14:15:00,21.02,88.34,65.35,16.2,8.16,847.79,0.76
Station2_LOG01810,SRV054,CL-9,2025-08-01 11:33:00,59.07,,16.11,9.27,21.8,425.6,0.42
Station2_LOG01811,SRV078,CL-1,2025-08-01 03:14:00,68.94,37.54,70.17,18.42,8.17,802.78,8.76
Station2_LOG01812,SRV074,CL-3,2025-08-01 18:10:00,60.99,38.99,31.39,23.93,12.23,337.76,6.9
Station2_LOG01813,SRV066,CL-9,2025-08-01 21:30:00,26.72,62.04,53.3,15.72,14.03,298.81,8.33
Station2_LOG01814,SRV016,CL-2,2025-08-01 03:44:00,16.4,83.25,8.29,28.64,,106.94,8.45
Station2_LOG01815,SRV056,CL-4,2025-08-01 01:50:00,35.38,54.6,50.9,15.39,10.82,898.03,9.35
Station2_LOG01816,SRV027,CL-7,2025-08-02 02:25:00,51.72,82.92,,25.55,24.96,916.17,7.38
Station2_LOG01817,SRV027,CL-7,2025-08-01 14:52:00,19.08,,15.65,23.22,11.44,961.74,2.24
Station2_LOG01818,SRV041,CL-10,2025-08-02 12:06:00,48.97,76.07,46.85,1.77,2.4,310.54,8.37
Station2_LOG01819,SRV032,CL-4,2025-08-02 17:10:00,63.3,40.35,37.45,28.73,6.58,900.76,0.21
Station2_LOG01820,SRV005,CL-3,2025-08-01 12:39:00,92.25,41.27,37.76,26.7,1.08,673.58,2.74
Station2_LOG01821,SRV041,CL-10,2025-08-01 11:31:00,73.21,83.04,50.27,1.53,20.25,269.89,5.54
Station2_LOG01822,SRV032,CL-4,2025-08-01 12:01:00,67.57,34.62,34.22,5.76,13.64,803.09,8.84
Station2_LOG01823,SRV063,CL-10,2025-08-01 07:14:00,75.32,56.46,76.1,25.23,0.84,423.57,9.44
Station2_LOG01824,SRV071,CL-2,2025-08-01 07:12:00,55.46,58.97,50.44,27.46,15.75,904.71,8.48
Station2_LOG01825,SRV081,CL-4,2025-08-02 13:47:00,17.11,57.24,54.22,21.19,23.26,974.27,7.44
Station2_LOG01826,SRV045,CL-2,2025-08-01 19:33:00,21.05,54.33,31.12,11.9,21.42,703.14,4.92
Station2_LOG01827,SRV094,CL-8,2025-08-02 15:47:00,71.46,71.3,68.34,15.19,17.82,319.89,9.89
Station2_LOG01828,SRV081,CL-4,2025-08-02 13:38:00,42.01,52.19,67.08,7.36,9.66,464.11,0.52
Station2_LOG01829,SRV028,CL-2,2025-08-01 06:09:00,72.64,68.02,21.82,15.21,6.88,972.44,7.3
Station2_LOG01830,SRV014,CL-10,2025-08-02 05:02:00,39.74,70.47,64.88,24.47,4.24,505.12,0.2
Station2_LOG01831,SRV086,CL-4,2025-08-02 11:34:00,32.01,24.92,78.5,14.31,18,264.6,3.93
Station2_LOG01832,SRV050,CL-1,2025-08-01 04:53:00,93.44,,48.46,29.27,10.41,256.25,1.25
Station2_LOG01833,SRV067,CL-5,2025-08-01 05:04:00,38,47.67,10.85,1.99,24.56,870.61,6.19
Station2_LOG01834,SRV056,CL-4,2025-08-02 18:01:00,11.88,37.2,62.4,21.16,18.03,756.01,2.55
Station2_LOG01835,SRV031,CL-7,2025-08-02 12:33:00,47.51,76.53,73.84,17.66,11.46,811.04,0.98
Station2_LOG01836,SRV091,CL-2,2025-08-01 12:26:00,14.26,,5.05,20,8.44,896.4,9.46
Station2_LOG01837,SRV028,CL-2,2025-08-01 08:47:00,65.65,58.28,35.33,19.03,20.09,304.03,7.6
Station2_LOG01838,SRV089,CL-1,2025-08-01 20:26:00,46.83,20.04,33.4,22.74,19.59,790,1.25
Station2_LOG01839,SRV016,CL-2,2025-08-02 15:40:00,24.59,52.77,57.84,20.26,,181.39,8.36
Station2_LOG01840,SRV023,CL-1,2025-08-01 10:18:00,85.26,25.77,50.31,0.89,15.61,899.28,5.89
Station2_LOG01841,SRV071,CL-2,2025-08-01 02:04:00,48.26,34.34,18.01,14.93,14.47,252.85,5.29
Station2_LOG01842,SRV016,CL-2,2025-08-01 04:55:00,87.91,74.95,76.7,0.62,14.49,101.25,4
Station2_LOG01843,SRV094,CL-8,2025-08-02 02:25:00,68.08,24.64,28.98,3.32,20.76,611.96,6.54
Station2_LOG01844,SRV032,CL-4,2025-08-01 15:25:00,84.42,40.89,64.76,9.99,22.94,143.64,4.83
Station2_LOG01845,SRV026,CL-2,2025-08-01 01:18:00,43.78,89.28,77.77,12.27,14.79,126.48,1.52
Station2_LOG01846,SRV023,CL-1,2025-08-02 04:22:00,14.32,22.88,35.98,17.22,7.39,260.05,7.51
Station2_LOG01847,SRV056,CL-4,2025-08-02 00:50:00,76.7,63.9,61.12,21.32,6.99,114.05,0.27
Station2_LOG01848,SRV073,CL-3,2025-08-01 02:40:00,28.33,,31.83,9.79,15.42,923.36,6.3
Station2_LOG01849,SRV010,CL-4,2025-08-01 01:29:00,64.05,34.12,74.59,21.9,15.83,854.57,7.94
Station2_LOG01850,SRV017,CL-6,2025-08-01 00:51:00,26.21,46.89,10.3,27.26,4.67,606.97,8.79
Station2_LOG01851,SRV074,CL-3,2025-08-02 14:49:00,45.22,66.69,49.79,12.72,9.01,542.69,5.65
Station2_LOG01852,SRV074,CL-3,2025-08-02 20:34:00,40.18,84.76,16.07,27.9,6.14,227.74,8.61
Station2_LOG01853,SRV077,CL-1,2025-08-02 10:54:00,28.22,42.18,74.59,16.05,23.1,418.94,8.81
Station2_LOG01854,SRV027,CL-7,2025-08-02 09:23:00,88.53,,29.41,11.93,17.16,992.43,6.95
Station2_LOG01855,SRV045,CL-2,2025-08-02 02:39:00,58.27,88.25,77.62,19.83,17.74,857.2,5.6
Station2_LOG01856,SRV046,CL-7,2025-08-02 12:47:00,45.59,39.35,52.79,8.49,2.19,161.43,8.98
Station2_LOG01857,SRV028,CL-2,2025-08-01 06:23:00,24.86,31.64,23.56,20.44,14.57,386.08,6.05
Station2_LOG01858,SRV010,CL-4,2025-08-01 23:53:00,52.73,24.51,10.47,23.11,20.92,486.58,6.8
Station2_LOG01859,SRV096,CL-4,2025-08-01 06:27:00,56.28,83.89,33.94,5.62,13.9,796.48,7.98
Station2_LOG01860,SRV071,CL-2,2025-08-02 00:58:00,26.63,69.32,24.25,27.06,20.95,802.72,3.21
Station2_LOG01861,SRV082,CL-10,2025-08-01 12:50:00,76.98,54.84,75.14,15.04,15.84,865.84,6.81
Station2_LOG01862,SRV040,CL-6,2025-08-01 04:42:00,43.74,71.56,6.73,13.15,15.63,950.21,9.19
Station2_LOG01863,SRV096,CL-4,2025-08-02 01:47:00,50.25,27.12,61.18,9.01,19.83,345.35,8.8
Station2_LOG01864,SRV041,CL-10,2025-08-01 19:26:00,61.42,37.57,71.95,21.09,6.79,445.05,1.82
Station2_LOG01865,SRV046,CL-7,2025-08-01 15:36:00,81.1,,34.88,2.97,19.71,922.4,3.95
Station2_LOG01866,SRV011,CL-7,2025-08-02 07:47:00,84.76,48.63,29.39,6.17,18.67,932.11,6.38
Station2_LOG01867,SRV017,CL-6,2025-08-02 03:00:00,93.54,30.65,53.13,9.32,16.29,764.68,3.94
Station2_LOG01868,SRV023,CL-1,2025-08-01 22:27:00,50.94,42.97,48.57,16.48,24.55,955.36,5.35
Station2_LOG01869,SRV001,CL-8,2025-08-02 03:55:00,46.28,25.68,37.78,19.56,16.3,306.69,1.7
Station2_LOG01870,SRV050,CL-1,2025-08-02 21:51:00,32.47,,35.87,27.9,18.62,726.81,8.82
Station2_LOG01871,SRV073,CL-3,2025-08-02 05:12:00,75.88,58.04,23.92,17.62,12.33,541.01,7.34
Station2_LOG01872,SRV048,CL-9,2025-08-01 05:11:00,83.24,53.52,7.76,16.16,17.2,708.71,3.16
Station2_LOG01873,SRV077,CL-1,2025-08-02 18:30:00,35.4,55.13,37.38,9.65,21,912.34,8.11
Station2_LOG01874,SRV026,CL-2,2025-08-02 18:53:00,29.27,56.24,,4.24,15.42,312.66,5.6
Station2_LOG01875,SRV032,CL-4,2025-08-02 12:56:00,89.24,29.07,75.29,20.41,17.34,780.74,6.59
Station2_LOG01876,SRV045,CL-2,2025-08-02 23:46:00,81.21,79.4,58.42,29.45,22.31,580.44,6.74
Station2_LOG01877,SRV056,CL-4,2025-08-01 00:51:00,81.16,39.99,27.13,23.13,2.51,221.93,2.97
Station2_LOG01878,SRV029,CL-2,2025-08-02 18:39:00,57.48,44.12,12.73,2.73,6.95,743.39,4.94
Station2_LOG01879,SRV006,CL-4,2025-08-02 01:27:00,29.76,55.26,50.55,22.78,16.66,841.85,1.9
Station2_LOG01880,SRV019,CL-2,2025-08-01 19:56:00,94.73,43.49,12.51,26.83,8.44,828.76,3.48
Station2_LOG01881,SRV045,CL-2,2025-08-02 15:43:00,57.86,69.51,11.9,17.63,24.52,261.25,0.05
Station2_LOG01882,SRV029,CL-2,2025-08-02 13:45:00,29.94,63.48,48.1,29.64,16.35,647.6,7.04
Station2_LOG01883,SRV019,CL-2,2025-08-01 15:27:00,69.62,49.27,,8.89,15.08,273.37,9.5
Station2_LOG01884,SRV066,CL-9,2025-08-02 11:40:00,52.17,37.22,61.53,9.43,21.28,711.52,8.12
Station2_LOG01885,SRV036,CL-9,2025-08-02 15:17:00,24.22,23.1,73.37,26.28,14.1,368.46,8.75
Station2_LOG01886,SRV094,CL-8,2025-08-02 07:01:00,43.02,88.96,32.43,18.02,21.26,365.73,7.22
Station2_LOG01887,SRV013,CL-2,2025-08-02 04:57:00,68.59,45.41,54.88,0.86,18.25,935.59,0.56
Station2_LOG01888,SRV036,CL-9,2025-08-02 08:00:00,37.48,41.29,32.91,17.7,18.76,646.12,6.38
Station2_LOG01889,SRV077,CL-1,2025-08-02 04:58:00,63.49,,17.32,27.49,16.87,196.92,4.68
Station2_LOG01890,SRV086,CL-4,2025-08-02 18:48:00,11.57,30.45,57.04,15.52,9.06,643.39,1.04
Station2_LOG01891,SRV026,CL-2,2025-08-02 03:29:00,14.76,36.55,49.91,4.6,21.34,312.98,7.46
Station2_LOG01892,SRV077,CL-1,2025-08-02 19:07:00,88.81,70.66,50.2,21.21,5.87,526.92,6.37
Station2_LOG01893,SRV036,CL-9,2025-08-01 14:04:00,33.32,61.57,21.02,10.12,11.17,491.07,9.89
Station2_LOG01894,SRV046,CL-7,2025-08-02 11:43:00,45.27,62.79,27.01,10.33,17.09,340.78,1.55
Station2_LOG01895,SRV013,CL-2,2025-08-02 03:53:00,61.52,64.68,41.09,26.47,11.52,283.65,8.7
Station2_LOG01896,SRV026,CL-2,2025-08-01 05:28:00,53.52,58.08,59,6.17,2.79,883.88,9.26
Station2_LOG01897,SRV029,CL-2,2025-08-01 18:10:00,93.88,,8.74,6.66,23.1,170.01,1.35
Station2_LOG01898,SRV097,CL-3,2025-08-02 15:12:00,52.37,27.95,42.5,7.79,10.44,911.51,1.38
Station2_LOG01899,SRV054,CL-9,2025-08-01 23:29:00,91.92,87.15,25.82,21.81,24.64,684.32,3.39
Station2_LOG01900,SRV096,CL-4,2025-08-01 14:53:00,82.18,86.07,65.87,11.6,14.79,377.46,8.61
Station2_LOG01901,SRV048,CL-9,2025-08-02 04:09:00,64.2,,73.6,14.31,1.66,534.04,5.97
Station2_LOG01902,SRV029,CL-2,2025-08-02 02:08:00,16.27,54.09,74.37,25.65,3.03,651.74,5.15
Station2_LOG01903,SRV011,CL-7,2025-08-02 04:21:00,86.06,52.4,55.15,23.56,11.1,929.6,2.64
Station2_LOG01904,SRV048,CL-9,2025-08-02 07:03:00,78.35,75.86,5.83,28.66,12.1,371.68,5.97
Station2_LOG01905,SRV041,CL-10,2025-08-01 16:18:00,88.94,58.24,79.54,29.07,18.92,321.67,0.79
Station2_LOG01906,SRV086,CL-4,2025-08-01 14:11:00,18.26,78.45,30.76,29.85,24.34,894.8,4.29
Station2_LOG01907,SRV084,CL-9,2025-08-02 11:16:00,45.2,81.31,78.58,12.16,22.36,285.48,5.35
Station2_LOG01908,SRV040,CL-6,2025-08-01 04:52:00,37.89,45.26,71.81,2.64,23.19,806.17,5.43
Station2_LOG01909,SRV001,CL-8,2025-08-02 08:16:00,85.4,76.71,69.27,19.91,2.76,431.95,1.56
Station2_LOG01910,SRV011,CL-7,2025-08-02 07:18:00,41.48,88.31,6.48,26.76,11.62,305.63,2.73
Station2_LOG01911,SRV097,CL-3,2025-08-01 05:53:00,46.55,28.46,66.01,15.98,14.38,981.95,0.29
Station2_LOG01912,SRV046,CL-7,2025-08-01 01:00:00,48.78,,24.78,6.9,9.42,320.26,2.32
Station2_LOG01913,SRV086,CL-4,2025-08-01 14:25:00,21.42,79.21,77.2,25.35,7.31,428.64,0.1
Station2_LOG01914,SRV026,CL-2,2025-08-01 17:26:00,53.82,83.78,45.29,12.89,15.39,758.68,6.23
Station2_LOG01915,SRV056,CL-4,2025-08-02 02:04:00,55.13,75.76,,11.35,13.85,822.01,4.29
Station2_LOG01916,SRV028,CL-2,2025-08-01 23:58:00,13.96,,22.75,25.97,11.88,219.02,3.54
Station2_LOG01917,SRV073,CL-3,2025-08-02 02:51:00,90.11,86.96,37.13,19.97,11.13,904.42,5.27
Station2_LOG01918,SRV091,CL-2,2025-08-01 13:40:00,31.64,,75.08,20.41,2.48,727.92,6.5
Station2_LOG01919,SRV094,CL-8,2025-08-02 23:26:00,63.42,47.91,56.51,8.52,2.42,803.84,2.15
Station2_LOG01920,SRV016,CL-2,2025-08-01 22:54:00,67.23,45,66.89,19.49,15.22,136.95,2.58
Station2_LOG01921,SRV041,CL-10,2025-08-01 03:34:00,19.6,,16.11,28.21,13.51,154.68,2.84
Station2_LOG01922,SRV074,CL-3,2025-08-02 22:20:00,67.26,27.4,58.54,26.87,15.66,813.19,8.7
Station2_LOG01923,SRV034,CL-6,2025-08-02 19:48:00,21.97,45.1,18.62,3.74,15.25,848.05,3.03
Station2_LOG01924,SRV081,CL-4,2025-08-01 05:39:00,36.89,82.94,36.21,24.75,7.75,447.88,9.48
Station2_LOG01925,SRV073,CL-3,2025-08-01 19:28:00,34.59,78.72,,24.67,10.49,510.55,4.29
Station2_LOG01926,SRV023,CL-1,2025-08-02 13:30:00,37.56,37.47,68.25,19.02,13.87,664.59,0.45
Station2_LOG01927,SRV019,CL-2,2025-08-02 10:06:00,64.13,,13.58,21.91,17.59,169.49,0.55
Station2_LOG01928,SRV011,CL-7,2025-08-02 11:50:00,71.66,88.32,43.2,16.09,,650.49,5.06
Station2_LOG01929,SRV020,CL-9,2025-08-02 21:11:00,46.92,82.63,27.08,6.79,23.1,225.47,3
Station2_LOG01930,SRV086,CL-4,2025-08-02 09:22:00,81.85,24.9,67.15,24.28,24.49,822.78,1.32
Station2_LOG01931,SRV008,CL-1,2025-08-02 05:36:00,29.36,65.42,68.57,6.18,12.44,385.67,6.43
Station2_LOG01932,SRV036,CL-9,2025-08-02 02:35:00,68.58,78.07,43.9,25.44,23.04,160.14,7.13
Station2_LOG01933,SRV005,CL-3,2025-08-02 03:07:00,16.11,39.4,56.53,14.89,8,657.7,1.13
Station2_LOG01934,SRV010,CL-4,2025-08-02 22:02:00,59.22,73.95,58.26,6.19,10.14,465.84,6.89
Station2_LOG01935,SRV041,CL-10,2025-08-02 00:26:00,13.48,29.09,43,10.51,0.91,562.37,8.64
Station2_LOG01936,SRV031,CL-7,2025-08-02 04:48:00,67.56,57.78,44.75,22.9,6.53,889.15,2.92
Station2_LOG01937,SRV032,CL-4,2025-08-01 10:27:00,26.8,32.3,6.79,28.72,20.54,545.82,4.6
Station2_LOG01938,SRV046,CL-7,2025-08-02 01:40:00,20.37,43,78.31,17.83,11.12,776.49,3.38
Station2_LOG01939,SRV041,CL-10,2025-08-01 16:13:00,87.98,67.8,10.45,9.08,13.92,760.59,3.83
Station2_LOG01940,SRV036,CL-9,2025-08-02 14:58:00,66.67,56.55,22.42,20.06,15.86,533.6,0.09
Station2_LOG01941,SRV001,CL-8,2025-08-01 17:45:00,86.04,35.09,12.1,4.58,5.51,645.33,0.8
Station2_LOG01942,SRV043,CL-8,2025-08-02 13:20:00,67.8,,50.67,28.15,,209.18,3.81
Station2_LOG01943,SRV084,CL-9,2025-08-02 21:53:00,29.32,28.67,8.45,28.86,24.75,838.52,6.77
Station2_LOG01944,SRV070,CL-1,2025-08-02 06:18:00,37.18,66.74,19.3,21.66,16.94,281.96,4.4
Station2_LOG01945,SRV041,CL-10,2025-08-02 23:08:00,14.7,25.29,31.31,12.72,12.49,927.61,9.34
Station2_LOG01946,SRV010,CL-4,2025-08-01 19:27:00,86.46,53,73.28,25.33,1.46,893.51,2.57
Station2_LOG01947,SRV082,CL-10,2025-08-02 01:11:00,89.19,56.03,73.09,8.3,16.05,232.79,2.39
Station2_LOG01948,SRV029,CL-2,2025-08-02 16:59:00,43.9,73.5,10.37,24.49,15,594.72,2.63
Station2_LOG01949,SRV081,CL-4,2025-08-01 16:05:00,17.44,30.41,34.4,5.68,21.94,789.83,1.46
Station2_LOG01950,SRV005,CL-3,2025-08-01 07:49:00,65.77,25.04,71.52,22.93,18.26,171.8,6.26
Station2_LOG01951,SRV084,CL-9,2025-08-02 02:15:00,66.23,,75.36,4.88,13.48,967.73,6.47
Station2_LOG01952,SRV011,CL-7,2025-08-01 06:59:00,78.94,73.22,37.9,14.46,15.61,788.7,8.01
Station2_LOG01953,SRV032,CL-4,2025-08-01 00:18:00,91.26,31.8,53.77,17.55,4.69,827.96,1.3
Station2_LOG01954,SRV046,CL-7,2025-08-02 08:29:00,65.5,63.32,17.83,22.08,15.44,480.39,8.34
Station2_LOG01955,SRV067,CL-5,2025-08-01 05:10:00,41.39,41.61,47.26,12.33,5.63,697.41,5.54
Station2_LOG01956,SRV027,CL-7,2025-08-02 12:32:00,21.64,61.27,11.34,10.44,18.56,458.22,5.82
Station2_LOG01957,SRV084,CL-9,2025-08-01 18:28:00,89.32,66.69,57.01,4.89,9.38,453.35,8.82
Station2_LOG01958,SRV054,CL-9,2025-08-02 08:05:00,51.93,49.34,11.07,29.9,17.92,139.05,3.47
Station2_LOG01959,SRV040,CL-6,2025-08-01 16:35:00,60.39,,50.6,23.43,14.81,409.38,7.23
Station2_LOG01960,SRV056,CL-4,2025-08-01 05:58:00,45.91,58.08,32.72,3.61,20.59,610.61,4.17
Station2_LOG01961,SRV010,CL-4,2025-08-01 23:52:00,73.16,82.78,35.45,8.46,11.12,221.11,9.84
Station2_LOG01962,SRV023,CL-1,2025-08-02 13:32:00,83.6,61.44,66.13,17.35,13.14,602.76,2.74
Station2_LOG01963,SRV097,CL-3,2025-08-02 09:32:00,83.41,85.17,21.08,24.19,6.53,381.8,8.37
