Log_ID,Server_ID,Server_Cluster,Log_Timestamp,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Config_Version,Last_Patch_Date,Deployment_Token
Station1_LOG02407,SRV055,CL-10,2025-08-03 17:00:00,27.27,74.89,76.52,0.83,17.79,143.87,5.46,v2.0.3,2024-11-25,DK7HUGJ0T5
Station1_LOG02408,SRV024,CL-6,2025-08-03 22:31:00,55.87,55.12,64.54,16.76,,464.83,0.04,v1.0.0,2024-12-03,DUVLYNKTXT
Station1_LOG02409,SRV036,CL-9,2025-08-03 20:30:00,72.03,55.72,34.81,29.62,,205.8,6.69,v1.0.0,2024-10-13,WSSL10AG1V
Station1_LOG02410,SRV074,CL-3,2025-08-03 15:38:00,85.89,66.64,60.85,26.82,22.92,829.02,2.68,v1.1.2,2024-08-11,RQPYUJ58CD
Station1_LOG02411,SRV033,CL-9,2025-08-03 00:38:00,41.46,76.18,19.54,6.31,7.85,525.59,0.96,v2.0.3,2024-12-08,YLBXSWRNMH
Station1_LOG02412,SRV013,CL-2,2025-08-04 00:00:00,88.18,20.07,24.33,8.51,5.14,809.37,4.22,v3.1.0,2024-08-23,8A60SAU084
Station1_LOG02413,SRV026,CL-2,2025-08-03 07:26:00,16.31,73.28,23.89,21.74,15.45,404.3,1.97,v3.1.0,2024-03-11,549RF4PTRS
Station1_LOG02414,SRV086,CL-4,2025-08-03 06:42:00,60.95,,48.35,20.83,2.92,777.4,6.1,v1.0.0,2024-01-28,BRKRAJD3XF
Station1_LOG02415,SRV086,CL-4,2025-08-03 23:03:00,17.91,55.43,53.26,29.69,19.22,466.44,6.32,v3.1.0,2024-03-13,BPTUMCMO6M
Station1_LOG02416,SRV084,CL-9,2025-08-03 17:00:00,65.13,67.88,14.34,5.25,19.12,757.32,5.24,v2.0.3,2024-01-08,5WZWYJPLIG
Station1_LOG02417,SRV022,CL-8,2025-08-03 07:32:00,35.4,89.19,12.72,29.64,18.13,504.91,5.23,v1.1.2,2024-06-09,UU6PY7DVFB
Station1_LOG02418,SRV018,CL-9,2025-08-03 03:09:00,22.76,29.06,17.89,8.57,8.85,405.79,2.85,v3.1.0,2024-11-10,4XGR23YOVX
Station1_LOG02419,SRV055,CL-10,2025-08-03 03:13:00,60.58,36.09,75,28.68,5.47,876.38,6.48,v1.0.0,2024-02-20,VOLMQN6UYX
Station1_LOG02420,SRV077,CL-1,2025-08-03 02:01:00,55.84,54.17,9.95,12.34,12.21,486.39,2.17,v2.0.3,2024-12-07,4DULF0CKLP
Station1_LOG02421,SRV084,CL-9,2025-08-03 05:56:00,18.39,53.16,77.61,18.63,18.74,876.35,9.81,v1.1.2,2024-11-21,U5TDS033JD
Station1_LOG02422,SRV074,CL-3,2025-08-03 08:24:00,92.94,60.91,69.64,7.29,17.7,417.48,0.17,v3.1.0,2024-11-12,3WIA9Q1QWI
Station1_LOG02423,SRV087,CL-3,2025-08-03 20:42:00,80.52,77.36,30.32,4.35,19.8,346.87,1.55,v3.1.0,2024-04-13,Z1RVZ7KIXK
Station1_LOG02424,SRV097,CL-3,2025-08-03 13:46:00,74.85,64.06,69.84,3.23,8.18,237.73,3.43,v2.0.3,2024-07-18,J41JKSPWAE
Station1_LOG02425,SRV070,CL-1,2025-08-03 21:40:00,73.94,82.7,60.41,19.97,3.81,750.72,4.86,v2.0.3,2024-05-18,16C8SV002X
Station1_LOG02426,SRV077,CL-1,2025-08-03 20:34:00,61.12,34.92,69.21,8.42,23.88,119.28,3.05,v2.0.3,2024-07-14,I6Q1QDTR42
Station1_LOG02427,SRV023,CL-1,2025-08-03 18:58:00,15.69,38.95,64.51,21.78,12.51,894.9,5.33,v1.0.0,2024-02-28,HEQENX04GO
Station1_LOG02428,SRV058,CL-9,2025-08-03 01:49:00,90.3,,47.4,4.84,6.93,855.42,2.36,v2.0.3,2024-02-01,MWVYHC71RK
Station1_LOG02429,SRV069,CL-5,2025-08-03 10:01:00,51.48,46.01,35.75,16.76,16.83,480.72,7.8,v3.1.0,2024-01-21,FR28I2E1DE
Station1_LOG02430,SRV033,CL-9,2025-08-03 16:14:00,47.46,76.84,,16.36,12.3,242.21,9.32,v1.1.2,2024-04-08,LRYE7MTY4T
Station1_LOG02431,SRV094,CL-8,2025-08-03 21:07:00,73.52,55.66,59.22,10.15,8.36,549.92,7.07,v1.0.0,2024-10-19,91USVTZ4MC
Station1_LOG02432,SRV013,CL-2,2025-08-03 18:27:00,31.7,73.99,66.05,24.05,18.04,858.48,1.26,v1.0.0,2024-10-10,ZJ7QDARPEC
Station1_LOG02433,SRV007,CL-9,2025-08-03 07:12:00,18.12,52.23,35.37,3.52,4.01,654.17,4.87,v2.0.3,2024-02-18,MYWVBFH6YQ
Station1_LOG02434,SRV069,CL-5,2025-08-03 11:18:00,14.12,78.83,39.28,18.27,14.81,899.73,1.89,v1.1.2,2024-07-05,8FLW8OYJRD
Station1_LOG02435,SRV021,CL-10,2025-08-03 11:35:00,55.11,41.35,56.73,8.09,2.08,876.03,9.71,v1.0.0,2024-01-12,RZ3XQFQOH6
Station1_LOG02436,SRV023,CL-1,2025-08-03 18:08:00,74.41,33.86,34.35,12.7,3.66,140.97,8.91,v3.1.0,2024-09-26,F17N77D69N
Station1_LOG02437,SRV094,CL-8,2025-08-03 19:15:00,52.28,88.7,9.33,22.48,18.15,576.24,3.42,v2.0.3,2024-12-16,84UNP695TF
Station1_LOG02438,SRV007,CL-9,2025-08-03 23:54:00,65.15,62.82,72.84,13.94,0.51,978.64,0.08,v1.0.0,2024-12-02,TVCDBHNMMB
Station1_LOG02439,SRV097,CL-3,2025-08-03 16:57:00,81.6,,,27.56,23.42,964.92,1.79,v1.1.2,2024-03-06,85ACTG0VZ7
Station1_LOG02440,SRV058,CL-9,2025-08-03 05:12:00,88.22,41.55,33.37,28.12,13.89,120.8,4.61,v3.1.0,2024-08-16,APIMV9LJAQ
Station1_LOG02441,SRV021,CL-10,2025-08-03 09:47:00,21.56,40.03,64.31,29.79,7.7,720.25,9.94,v1.1.2,2024-04-07,BT1HQWT9BO
Station1_LOG02442,SRV041,CL-10,2025-08-03 21:46:00,67.97,44.41,69.68,21.07,13.38,630.04,7.35,v2.0.3,2024-11-01,VAKXDUE47Y
Station1_LOG02443,SRV100,CL-2,2025-08-03 16:06:00,64.26,84.16,40.14,10.99,,471.61,5.06,v2.0.3,2024-10-20,17YEZSA488
Station1_LOG02444,SRV026,CL-2,2025-08-03 13:24:00,67.38,39.97,38.41,22.24,21.51,413.68,1.72,v2.0.3,2024-06-06,9BAMCN9AS5
Station1_LOG02445,SRV100,CL-2,2025-08-03 13:14:00,88.45,72.94,41.75,26.41,16.18,327.84,1.27,v1.1.2,2024-07-06,89DQC9WAWG
Station1_LOG02446,SRV027,CL-7,2025-08-03 17:48:00,90.68,61.4,64.24,16.33,5.87,341.71,9.25,v2.0.3,2024-02-04,IBQIB4POBT
Station1_LOG02447,SRV021,CL-10,2025-08-03 05:40:00,66.51,20.99,20.23,22.55,23.86,757.07,1.34,v1.0.0,2024-04-14,DU47YU0PT0
Station1_LOG02448,SRV027,CL-7,2025-08-03 14:10:00,28.05,51.31,27.05,16.87,11.24,181.69,0.43,v1.0.0,2024-08-09,AAJNVY1KRY
Station1_LOG02449,SRV043,CL-8,2025-08-03 09:24:00,21.69,53.12,68.26,13.49,17.32,756.46,4.6,v1.1.2,2024-10-18,4RQPBO0EZW
Station1_LOG02450,SRV041,CL-10,2025-08-03 16:36:00,77.99,20.95,5.13,16.63,24.38,257.96,1.95,v1.0.0,2024-11-27,XUNJIHNPF6
Station1_LOG02451,SRV041,CL-10,2025-08-03 10:24:00,59.95,,11.49,13.44,,615.15,2.84,v1.1.2,2024-10-13,ZN33A269OT
Station1_LOG02452,SRV070,CL-1,2025-08-03 07:03:00,41.44,48.22,,17.08,22.29,686.75,2.91,v3.1.0,2024-09-27,AHURCM5ZOD
Station1_LOG02453,SRV033,CL-9,2025-08-03 17:44:00,81.41,77.91,23.37,5.97,,592.54,9.42,v1.0.0,2024-08-23,BQMENBCQXN
Station1_LOG02454,SRV041,CL-10,2025-08-03 04:51:00,13.76,57.02,17.57,5.6,0.99,279.58,2.82,v3.1.0,2024-10-18,2KF2YYFZWX
Station1_LOG02455,SRV093,CL-5,2025-08-03 15:12:00,66.48,,16.69,18.84,9.09,820.25,2.77,v2.0.3,2024-04-24,8RRERIH5PY
Station1_LOG02456,SRV069,CL-5,2025-08-03 13:13:00,19.3,22.04,,0.77,0.74,962.02,8.64,v2.0.3,2024-07-18,M1VVFHWDNR
Station1_LOG02457,SRV022,CL-8,2025-08-03 17:14:00,30.33,48.09,13.7,16.15,24.36,357.25,9.19,v3.1.0,2024-01-09,56LNW5N65Y
Station1_LOG02458,SRV006,CL-4,2025-08-03 19:32:00,42.95,70.4,70.65,21.38,1.47,951.34,8.52,v3.1.0,2024-10-21,0G59R9UCPJ
Station1_LOG02459,SRV004,CL-6,2025-08-03 07:23:00,13.19,86.79,18.2,14.15,6.04,248.4,7.25,v2.0.3,2024-05-24,UXHPY0KYBQ
Station1_LOG02460,SRV084,CL-9,2025-08-03 04:14:00,45.92,79.43,77.56,25.92,20.74,636.81,6.83,v1.0.0,2024-10-07,0USPGOC9CP
Station1_LOG02461,SRV041,CL-10,2025-08-03 13:58:00,50.11,38.61,64.46,19.62,16.75,347.09,0.11,v1.1.2,2024-05-04,J7JGG15MJZ
Station1_LOG02462,SRV078,CL-1,2025-08-03 11:04:00,63.2,29.12,63.7,27.71,3.02,568.82,4.6,v3.1.0,2024-02-27,PV1FQAEF6A
Station1_LOG02463,SRV084,CL-9,2025-08-03 08:27:00,73.99,35.35,53.28,12.3,23.41,610.29,4.62,v1.0.0,2024-06-09,87BE8Y83BH
Station1_LOG02464,SRV030,CL-9,2025-08-03 03:41:00,33.48,49.33,5.28,13.72,5.9,280.73,5.57,v2.0.3,2024-03-06,LA04QKC42F
Station1_LOG02465,SRV021,CL-10,2025-08-03 16:28:00,43.05,82.69,29.93,6.96,9.89,835.95,6.25,v2.0.3,2024-05-08,QUJ6ZNKZRJ
Station1_LOG02466,SRV075,CL-8,2025-08-03 22:50:00,68.94,34.07,75.3,4.86,4.98,760.64,1.82,v3.1.0,2024-10-04,4DVQ67WRPF
Station1_LOG02467,SRV030,CL-9,2025-08-03 07:21:00,69.72,,53.75,0.77,4.14,765.45,1.88,v1.0.0,2024-02-02,XG8Y3RE6QG
Station1_LOG02468,SRV065,CL-3,2025-08-03 17:28:00,87.14,63.79,59.81,24.22,3.51,368.16,4.24,v1.1.2,2024-02-21,0ZAMTRA9GR
Station1_LOG02469,SRV024,CL-6,2025-08-03 12:35:00,80.05,43.4,66.38,28.04,4.68,636.69,4.56,v2.0.3,2024-07-04,2WCHKOXS7F
Station1_LOG02470,SRV075,CL-8,2025-08-03 09:35:00,27.87,61.66,18.5,21.6,1.99,423.58,1.68,v2.0.3,2024-02-16,CVNZ4CVDNO
Station1_LOG02471,SRV029,CL-2,2025-08-03 21:55:00,65.38,68.23,29.17,15.36,22.2,812.11,7.48,v3.1.0,2024-03-05,SI7N1KN9YV
Station1_LOG02472,SRV007,CL-9,2025-08-03 03:22:00,55.44,60.86,7.06,12.66,3.78,867.67,0.74,v2.0.3,2024-11-03,BVVDGAO13P
Station1_LOG02473,SRV100,CL-2,2025-08-03 21:56:00,59.31,78.27,66,16.36,9.48,813.74,6.68,v1.1.2,2024-04-25,D8MMNH6IZH
Station1_LOG02474,SRV077,CL-1,2025-08-03 20:26:00,18,37.93,65.34,27.05,0.89,173.76,3.67,v1.0.0,2024-07-13,CZLSWUZRYM
Station1_LOG02475,SRV084,CL-9,2025-08-03 07:52:00,67.89,28.67,16.31,6.94,7.61,643.42,4.61,v1.0.0,2024-01-07,U9V1FQIRG1
Station1_LOG02476,SRV006,CL-4,2025-08-03 16:44:00,63.16,81.92,77.99,20.97,17.83,453.81,9.77,v2.0.3,2024-02-22,SZFNP7IWQF
Station1_LOG02477,SRV013,CL-2,2025-08-03 11:58:00,94.27,86.19,50.84,12.99,10.68,391.23,1.35,v1.1.2,2024-12-12,I0NJDZG20G
Station1_LOG02478,SRV001,CL-8,2025-08-03 16:11:00,91.08,56.6,8.45,22.65,10.77,474.78,9.93,v1.1.2,2024-02-19,1VT81EUGY4
Station1_LOG02479,SRV042,CL-8,2025-08-03 01:31:00,69.33,59.31,70.52,15.88,17.13,721.39,2.56,v3.1.0,2024-11-08,B4ESPJ6J2G
Station1_LOG02480,SRV012,CL-3,2025-08-03 22:17:00,44.08,24.38,6.15,21.96,,900.69,3.46,v1.0.0,2024-10-20,MUTVCSO0HD
Station1_LOG02481,SRV038,CL-2,2025-08-03 20:04:00,56.78,34.8,29.15,20.86,20.5,619.31,8.76,v3.1.0,2024-02-02,HFX3RO05CD
Station1_LOG02482,SRV043,CL-8,2025-08-03 09:32:00,15.02,81.89,68.05,24.27,,304.32,1.63,v1.0.0,2024-09-23,MP912CZYF9
Station1_LOG02483,SRV029,CL-2,2025-08-03 17:11:00,21.09,78.53,28.24,7.37,15.96,853.7,2.18,v1.1.2,2024-08-21,1OML1BUCKK
Station1_LOG02484,SRV013,CL-2,2025-08-03 05:15:00,46.64,73.88,,26.58,,458.68,0.88,v1.0.0,2024-06-14,5RZRP1ZLSP
Station1_LOG02485,SRV033,CL-9,2025-08-03 23:15:00,82.29,85.02,44.74,13.63,20.45,662.65,1.2,v1.0.0,2024-07-03,98GSQX9NW5
Station1_LOG02486,SRV001,CL-8,2025-08-03 00:43:00,58.55,39.68,22.43,15.96,12,604.44,4.52,v1.1.2,2024-10-25,UV6CJ758OA
Station1_LOG02487,SRV007,CL-9,2025-08-03 13:07:00,48.29,,21.65,16.04,18.17,197.02,9.23,v1.0.0,2024-07-22,ESX3RWTLA3
Station1_LOG02488,SRV073,CL-3,2025-08-03 05:32:00,14.67,71.36,10.82,16.06,19.2,110.7,7.7,v2.0.3,2024-11-03,RJ34SIX934
Station1_LOG02489,SRV023,CL-1,2025-08-03 10:54:00,80.73,23.01,60.01,22.64,15.72,390.47,1.67,v3.1.0,2024-07-21,5P4C98DGC0
Station1_LOG02490,SRV036,CL-9,2025-08-03 19:11:00,38.72,21.43,55.65,28.62,24.43,328.42,8.09,v2.0.3,2024-04-07,XWWAJHAY3C
Station1_LOG02491,SRV001,CL-8,2025-08-03 20:49:00,30.55,77.86,34.74,10.25,,913.77,9.81,v2.0.3,2024-01-05,ZEK8TTLTUK
Station1_LOG02492,SRV097,CL-3,2025-08-03 06:53:00,83.01,,13.1,11.83,,322.41,2.2,v2.0.3,2024-01-07,EXJC61TGB4
Station1_LOG02493,SRV063,CL-10,2025-08-03 12:42:00,43.34,21.55,53.09,22.94,16.63,871.29,9.81,v3.1.0,2024-02-26,CYTLJPWKY7
Station1_LOG02494,SRV001,CL-8,2025-08-03 00:12:00,57.89,43.4,26.95,9.96,22.34,768.92,8.57,v3.1.0,2024-11-08,8F3DOVRFKD
Station1_LOG02495,SRV007,CL-9,2025-08-03 13:02:00,49.45,73.63,40.3,18.71,3.55,200.78,5.24,v1.1.2,2024-10-10,7I4941AFP4
Station1_LOG02496,SRV086,CL-4,2025-08-03 06:58:00,30.86,,40.29,8.1,0.59,308.53,5.51,v3.1.0,2024-04-11,81J0BCRK0W
Station1_LOG02497,SRV037,CL-9,2025-08-03 03:13:00,39.16,81.95,34.37,10.29,19.51,935.44,1.18,v3.1.0,2024-07-25,MSXHI8XC89
Station1_LOG02498,SRV086,CL-4,2025-08-03 17:02:00,66.26,42.03,10.72,21.77,9.56,204.97,7.03,v1.0.0,2024-08-22,K1K1224ZXY
Station1_LOG02499,SRV013,CL-2,2025-08-03 11:03:00,22.64,56.22,6.13,24.99,20.08,248.36,8.48,v1.1.2,2024-11-12,EXEGOBLGO9
Station1_LOG02500,SRV029,CL-2,2025-08-03 18:03:00,27.28,40.23,22.06,14.89,5.55,896.74,1.33,v2.0.3,2024-04-18,4UQ3JT2ZU7
Station1_LOG02501,SRV065,CL-3,2025-08-03 00:09:00,35.68,,74.3,25.51,8.57,532.35,0.02,v3.1.0,2024-05-10,VJTS1KD1QI
Station1_LOG02502,SRV021,CL-10,2025-08-03 05:02:00,33.16,85.03,28.54,21.3,17.27,555.34,0.72,v2.0.3,2024-10-07,4UF1KVUM7B
Station1_LOG02503,SRV086,CL-4,2025-08-03 20:24:00,73.24,84.63,51.92,19.36,12.64,958.19,6.21,v1.0.0,2024-06-28,5WUZAK0XNI
Station1_LOG02504,SRV029,CL-2,2025-08-03 16:14:00,10.9,56.4,19.75,2.26,18.77,111.36,0.86,v3.1.0,2024-11-22,0TZV42I57S
Station1_LOG02505,SRV087,CL-3,2025-08-03 02:04:00,53.69,,9.46,25.84,24.57,711.21,6.33,v2.0.3,2024-01-07,J0MSAKFENB
Station1_LOG02506,SRV086,CL-4,2025-08-03 04:52:00,90.69,64.36,75.97,18,20.12,311.18,0.55,v1.0.0,2024-04-25,XN593A68RK
Station1_LOG02507,SRV078,CL-1,2025-08-03 22:55:00,37.75,39.13,76.02,20.21,11.42,171.11,1.62,v3.1.0,2024-08-17,TBCASJFJQU
Station1_LOG02508,SRV012,CL-3,2025-08-03 17:02:00,75.1,56.87,39.57,17.6,21.88,526.76,4.95,v3.1.0,2024-08-19,WPSH5FWPRV
Station1_LOG02509,SRV078,CL-1,2025-08-03 14:48:00,75.19,75.82,66.1,23.67,16.66,720.14,4.6,v3.1.0,2024-05-10,M2M08JWEQU
Station1_LOG02510,SRV091,CL-2,2025-08-03 16:56:00,42.05,54.83,50.5,29.07,12.4,432.95,7.24,v1.0.0,2024-11-08,7FJEBOZ3WA
Station1_LOG02511,SRV078,CL-1,2025-08-03 03:22:00,15.88,21.04,10.77,19.39,2.03,766.56,5.29,v2.0.3,2024-07-28,8ZQD9K4D5O
Station1_LOG02512,SRV030,CL-9,2025-08-03 21:58:00,53.06,65.75,,10.27,,730.64,3.37,v3.1.0,2024-03-19,DII13VQH7K
Station1_LOG02513,SRV083,CL-5,2025-08-03 16:42:00,58.76,77.91,68.1,11.37,0.61,295.57,9.55,v1.0.0,2024-12-21,VKIR3NGVN1
Station1_LOG02514,SRV036,CL-9,2025-08-03 23:52:00,69.81,33.19,64.97,12.87,24.41,745.93,4.02,v1.0.0,2024-08-26,K7OBD07ZEP
Station1_LOG02515,SRV042,CL-8,2025-08-03 15:45:00,51.66,70.49,32.76,8.67,0.63,534.54,2.42,v1.0.0,2024-02-28,60K32GV10L
Station1_LOG02516,SRV084,CL-9,2025-08-03 14:17:00,70.83,42.97,30.52,8.69,14.4,975.5,1.67,v1.1.2,2024-01-05,3KLO4Z1PT2
Station1_LOG02517,SRV100,CL-2,2025-08-03 21:49:00,68.32,84.67,23.76,12.5,4.53,982.62,7.46,v3.1.0,2024-02-24,6RVMXY6DEK
Station1_LOG02518,SRV036,CL-9,2025-08-03 16:19:00,75.12,,,14.23,12.98,167.27,3.77,v2.0.3,2024-05-10,5FXRPS8I51
Station1_LOG02519,SRV078,CL-1,2025-08-03 22:31:00,76.6,77.55,70.92,12.65,3.41,652.52,5.93,v2.0.3,2024-01-03,JWILA8WEGX
Station1_LOG02520,SRV084,CL-9,2025-08-03 19:38:00,45.39,83.51,42.29,22.56,14.25,161.77,1.89,v3.1.0,2024-02-10,RUEVEGOJ6D
Station1_LOG02521,SRV094,CL-8,2025-08-03 14:51:00,42.75,72.81,6,23.47,13.1,743.6,0.44,v3.1.0,2024-01-06,YYBNVPOAU0
Station1_LOG02522,SRV026,CL-2,2025-08-03 15:22:00,63.54,54.44,45.23,10.15,20.79,224.29,6.68,v2.0.3,2024-06-23,VD43K6IQEW
Station1_LOG02523,SRV030,CL-9,2025-08-03 18:28:00,17.23,42.72,13.07,16.23,11.89,528.97,2.81,v1.0.0,2024-10-14,AM7YZGLJK0
Station1_LOG02524,SRV007,CL-9,2025-08-03 07:30:00,79.48,,36.92,26.72,10.55,141.54,1.73,v2.0.3,2024-11-01,V3BPTKREQ0
Station1_LOG02525,SRV055,CL-10,2025-08-03 15:25:00,87,66.48,69.91,16.53,12.41,554.59,8.59,v3.1.0,2024-04-27,FS5U71MA6Z
Station1_LOG02526,SRV077,CL-1,2025-08-03 10:30:00,67.49,81.73,59.17,0.72,8.03,862.46,6.5,v2.0.3,2024-07-07,U4AYPSN8E1
Station1_LOG02527,SRV043,CL-8,2025-08-03 00:23:00,43.23,31.92,60.86,22.31,8.44,468.7,1.26,v3.1.0,2024-11-02,ZJYEXLFM0G
Station1_LOG02528,SRV022,CL-8,2025-08-03 14:32:00,47.81,30.58,18.82,4.06,9.59,883.64,0.11,v3.1.0,2024-12-05,20SOV9UNKK
Station1_LOG02529,SRV093,CL-5,2025-08-03 20:30:00,74.77,59.78,54,4.22,7.76,438.71,3.48,v1.0.0,2024-08-06,ZNC3JQEHS9
Station1_LOG02530,SRV004,CL-6,2025-08-03 04:27:00,71.5,64.9,11.35,28.49,21.66,873.21,7.55,v1.1.2,2024-12-17,D7ACJ81UR4
Station1_LOG02531,SRV069,CL-5,2025-08-03 18:40:00,10.74,21.19,67.91,6.21,12.4,173.02,1.5,v1.1.2,2024-01-05,9SVJ3V1IXV
Station1_LOG02532,SRV052,CL-4,2025-08-03 07:17:00,10.08,55.78,5.95,29.26,3.49,988.56,4.83,v1.1.2,2024-10-06,JJSQL01H59
Station1_LOG02533,SRV044,CL-3,2025-08-03 03:33:00,69.02,,11.68,29.34,0.88,516.83,5.53,v2.0.3,2024-09-06,39U8GP4XSR
Station1_LOG02534,SRV024,CL-6,2025-08-03 15:45:00,80.51,52.21,40.05,10.26,4.78,408.38,8.23,v1.1.2,2024-09-15,0P7V6M2UGB
Station1_LOG02535,SRV083,CL-5,2025-08-03 06:14:00,30.19,23.84,11.36,2.69,2.6,560.48,0.1,v2.0.3,2024-01-09,VXMQK6DBAY
Station1_LOG02536,SRV024,CL-6,2025-08-03 11:09:00,23.29,62.16,68.03,4.75,23.89,101.02,8.24,v1.1.2,2024-06-16,62J0MUYMZW
Station1_LOG02537,SRV001,CL-8,2025-08-03 18:24:00,45.28,82,7.37,28.67,23.36,736.81,4.42,v3.1.0,2024-02-15,BNVWH59SG6
Station1_LOG02538,SRV094,CL-8,2025-08-03 10:53:00,66.47,42.56,31.03,28.29,4.2,132.91,7.72,v3.1.0,2024-12-12,VTYC0Z9E1I
Station1_LOG02539,SRV079,CL-3,2025-08-03 01:49:00,57.95,44.81,40.8,21.96,10.65,173.95,7.74,v3.1.0,2024-06-02,DRQ7TINIRF
Station1_LOG02540,SRV058,CL-9,2025-08-03 20:59:00,15.71,,,11.24,14.58,397.39,0.13,v2.0.3,2024-04-11,5UQ52WVGNM
Station1_LOG02541,SRV051,CL-6,2025-08-03 13:53:00,34.79,53.92,21.58,0.71,19.02,414.15,9.01,v3.1.0,2024-10-28,59CLCEH4VG
Station1_LOG02542,SRV091,CL-2,2025-08-03 01:36:00,41.72,,26.01,19.88,3.59,328.61,9.79,v1.1.2,2024-09-03,06A0GSL33Z
Station1_LOG02543,SRV084,CL-9,2025-08-03 03:49:00,54.01,68.47,,2.72,22.86,331.47,7.29,v1.1.2,2024-05-23,IS0M7H6IMP
Station1_LOG02544,SRV074,CL-3,2025-08-03 01:15:00,48.89,33.25,8.13,1.89,8.42,664.28,4.57,v1.1.2,2024-05-28,ZAC05VX096
Station1_LOG02545,SRV085,CL-3,2025-08-03 08:13:00,30.99,79.3,76.25,26.09,21.88,229.06,1.46,v1.1.2,2024-08-19,HAZYMI90US
Station1_LOG02546,SRV030,CL-9,2025-08-03 15:20:00,38.07,23.35,34.59,6.7,18.76,847.22,0.43,v1.1.2,2024-07-04,I65TOD7DIL
Station1_LOG02547,SRV094,CL-8,2025-08-03 01:56:00,47,63.01,25.3,24.51,13.78,297.32,8.78,v3.1.0,2024-04-11,UUGR5ROYIU
Station1_LOG02548,SRV023,CL-1,2025-08-03 01:02:00,92.24,,48.19,6.06,,504.73,8.71,v1.0.0,2024-09-08,4WD4V79I0V
Station1_LOG02549,SRV091,CL-2,2025-08-03 11:36:00,87.58,30.48,52.2,29.04,22.63,170.15,2.03,v1.1.2,2024-11-20,WKM2P6JYL6
Station1_LOG02550,SRV077,CL-1,2025-08-03 14:48:00,41.64,27.71,61.51,4.27,22.43,291.05,3.93,v1.1.2,2024-10-01,SUI7FBIIL3
Station1_LOG02551,SRV064,CL-8,2025-08-03 21:11:00,72.24,71.52,60.6,4.34,19.36,930.3,8.17,v2.0.3,2024-06-05,MRAVCZK67M
Station1_LOG02552,SRV070,CL-1,2025-08-03 04:32:00,58.26,61.29,76.09,6.1,8.41,626.97,7.65,v1.0.0,2024-07-01,QQUDLBATC2
Station1_LOG02553,SRV058,CL-9,2025-08-03 01:27:00,29.17,,,29.31,23.11,401.89,3.32,v1.0.0,2024-02-05,94OFDE53J6
Station1_LOG02554,SRV036,CL-9,2025-08-03 09:23:00,25.72,73.85,29.9,13.76,11.55,397.08,6.69,v3.1.0,2024-01-09,6CE6V1EI0T
Station1_LOG02555,SRV023,CL-1,2025-08-03 18:59:00,25.08,73.92,16.71,24.17,4.16,343.23,3.43,v1.0.0,2024-09-11,FBF3X56WLR
Station1_LOG02556,SRV013,CL-2,2025-08-03 16:03:00,88.31,59.33,16.62,21.52,2.1,769.55,2.23,v3.1.0,2024-07-01,TDMAFGBZH4
Station1_LOG02557,SRV027,CL-7,2025-08-03 16:54:00,63,40.07,77.05,24,0.93,990.68,3.84,v1.1.2,2024-05-23,XUNVTVEMGN
Station1_LOG02558,SRV030,CL-9,2025-08-03 06:55:00,12.23,30.05,27.62,22.85,19.62,526.96,2.71,v1.1.2,2024-07-08,4DECYWE1O3
Station1_LOG02559,SRV004,CL-6,2025-08-03 00:47:00,26.49,59.99,53.2,19.05,22.8,716.01,3.93,v2.0.3,2024-04-12,MFV0NVP758
Station1_LOG02560,SRV064,CL-8,2025-08-03 09:38:00,52.74,,57.77,14.94,12.18,996.78,8.74,v2.0.3,2024-12-25,OU8WL957NJ
Station1_LOG02561,SRV023,CL-1,2025-08-03 23:05:00,82.7,33.87,20.54,29.08,19.24,400.98,1.79,v2.0.3,2024-09-27,LEDTVFUHP6
Station1_LOG02562,SRV012,CL-3,2025-08-03 03:24:00,45.23,,35.42,13.36,8.2,465.42,8.89,v1.0.0,2024-05-10,66NFPFR3TQ
Station1_LOG02563,SRV038,CL-2,2025-08-03 14:14:00,16.68,74.97,57.8,17.22,9.68,575.79,2.35,v2.0.3,2024-06-08,JBKKU5U92I
Station1_LOG02564,SRV058,CL-9,2025-08-03 23:15:00,12.2,81.15,65.78,21.22,16.74,150.6,1.41,v2.0.3,2024-08-21,ZZ3AQQ56DB
Station1_LOG02565,SRV052,CL-4,2025-08-03 04:54:00,24.99,22.71,39.82,10.37,19.5,473.06,6.88,v1.1.2,2024-01-01,2RGIVKP3XI
Station1_LOG02566,SRV086,CL-4,2025-08-03 19:16:00,37.06,71.95,72.29,26.51,13.9,263.31,5.25,v3.1.0,2024-01-25,EFWVYII5D1
Station1_LOG02567,SRV023,CL-1,2025-08-03 21:59:00,60.3,57.25,72.57,13.66,6.11,902.41,7.09,v3.1.0,2024-06-16,V7H906DCY8
Station1_LOG02568,SRV052,CL-4,2025-08-03 20:03:00,82.27,66.31,72.31,17.73,11.83,566.53,7.52,v1.0.0,2024-06-13,GV2ICXEVV9
Station1_LOG02569,SRV041,CL-10,2025-08-03 17:51:00,52.99,84.72,14.67,11.6,17.44,231.28,8.45,v3.1.0,2024-02-04,Y149V53YYS
